platform,platform_name,title_zh,title_en,title_ja,release_date,release_date_na,release_date_pal,publisher,wiki_url,publisher_wiki_url
FC,Family Computer,百眼巨神,Argus,アーガス,1986年4月17日,,,Jaleco,,https://zh.wikipedia.org/wiki/Jaleco
FC,Family Computer,打空气II,Dig Dug II,ディグダグII,1986年4月18日,,,南梦宫,https://zh.wikipedia.org/wiki/%E6%89%93%E7%A9%BA%E6%B0%94II,
FC,Family Computer,影之传说,Kage no Densetsu,影の伝説,1986年4月18日,,,太东,https://zh.wikipedia.org/wiki/%E5%BD%B1%E4%B9%8B%E4%BC%A0%E8%AF%B4,
FC,Family Computer,炸弹人杰克/小飞侠,Mighty Bomb Jack,マイティボンジャック,1986年4月24日,,,特库摩,https://zh.wikipedia.org/wiki/%E7%82%B8%E5%BC%B9%E4%BA%BA%E6%9D%B0%E5%85%8B,https://zh.wikipedia.org/wiki/%E7%89%B9%E5%BA%93%E6%91%A9
FC,Family Computer,宇宙巡航舰,Gradius,グラディウス,1986年4月25日,,,科乐美,https://zh.wikipedia.org/wiki/%E5%AE%87%E5%AE%99%E5%B7%A1%E8%88%AA%E8%89%A6_(%E9%81%8A%E6%88%B2),
FC,Family Computer,算术一年级,Sansuu 1 Nen - Keisan Game,けいさんゲーム さんすう1年,1986年4月25日,,,东京书籍,,https://zh.wikipedia.org/wiki/%E4%B8%9C%E4%BA%AC%E4%B9%A6%E7%B1%8D
FC,Family Computer,算术二年级,Sansuu 2 Nen - Keisan Game,けいさんゲーム 算数2年,1986年4月25日,,,东京书籍,,
FC,Family Computer,算术三年级,Sansuu 3 Nen - Keisan Game,けいさんゲーム 算数3年,1986年4月25日,,,东京书籍,,
FC,Family Computer,谍对谍,Spy Vs. Spy,スパイvsスパイ,1986年4月26日,,,KEMCO,https://zh.wikipedia.org/wiki/%E8%B0%8D%E5%AF%B9%E8%B0%8D_(%E6%B8%B8%E6%88%8F),
FC,Family Computer,霹雳机车,Seicross,セクロス,1986年5月19日,,,日本物产,https://zh.wikipedia.org/wiki/%E9%9C%B9%E9%9B%B3%E6%9C%BA%E8%BD%A6,https://zh.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E7%89%A9%E7%94%A2
FC,Family Computer,勇者斗恶龙,Dragon Quest,ドラゴンクエスト,1986年5月27日,,,艾尼克斯,https://zh.wikipedia.org/wiki/%E5%8B%87%E8%80%85%E6%96%97%E6%81%B6%E9%BE%99_(%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/%E8%89%BE%E5%B0%BC%E5%85%8B%E6%96%AF
FC,Family Computer,B计划,B - Wings,B-WING,1986年6月3日,,,Data East,https://zh.wikipedia.org/wiki/B%E8%AE%A1%E5%88%92,
FC,Family Computer,鸟的故事,Bird Week,バード・ウィーク,1986年6月3日,,,东芝EMI,https://zh.wikipedia.org/wiki/%E9%B8%9F%E7%9A%84%E6%95%85%E4%BA%8B,
FC,Family Computer,星际战士,Star Soldier,スターソルジャー,1986年6月13日,,,Hudson Soft,https://zh.wikipedia.org/wiki/%E6%98%9F%E9%99%85%E6%88%98%E5%A3%AB,
FC,Family Computer,魔界村,Makaimura,魔界村,1986年6月13日,,,卡普空,https://zh.wikipedia.org/wiki/%E9%AD%94%E7%95%8C%E6%9D%91_(%E9%81%8A%E6%88%B2),
FC,Family Computer,超级中国人,Super Chinese,スーパーチャイニーズ,1986年6月20日,,,南梦宫,https://zh.wikipedia.org/wiki/%E8%B6%85%E7%BA%A7%E4%B8%AD%E5%9B%BD%E4%BA%BA,
FC,Family Computer,潜水艇大作战,Sqoon,スクーン,1986年6月26日,,,Irem,https://zh.wikipedia.org/wiki/%E6%BD%9C%E6%B0%B4%E8%89%87%E5%A4%A7%E4%BD%9C%E6%88%98,https://zh.wikipedia.org/wiki/Irem
FC,Family Computer,救援直升机,Choplifter,チョップリフター,1986年6月26日,,,Jaleco,https://zh.wikipedia.org/wiki/%E6%95%91%E6%8F%B4%E7%9B%B4%E5%8D%87%E6%9C%BA,
FC,Family Computer,东海道五十三次,Kanshakudama Nage Kantarou no Toukaidou Gojuusan Tsugi,東海道五十三次,1986年7月3日,,,Sun电子,https://zh.wikipedia.org/wiki/%E4%B8%9C%E6%B5%B7%E9%81%93%E4%BA%94%E5%8D%81%E4%B8%89%E6%AC%A1_(%E6%B8%B8%E6%88%8F),
FC,Family Computer,巴比伦塔,Babel no Tou,バベルの塔,1986年7月18日,,,南梦宫,https://zh.wikipedia.org/wiki/%E5%B7%B4%E6%AF%94%E4%BC%A6%E5%A1%94_(%E6%B8%B8%E6%88%8F),
FC,Family Computer,大盗五佑卫门,Ganbare Goemon! - Karakuri Douchuu,がんばれゴエモン!からくり道中,1986年7月30日,,,科乐美,https://zh.wikipedia.org/wiki/%E5%A4%A7%E7%9B%97%E4%BA%94%E4%BD%91%E5%8D%AB%E9%97%A8,
FC,Family Computer,所罗门之钥,Solomon no Kagi,ソロモンの鍵,1986年7月30日,,,特库摩,https://zh.wikipedia.org/wiki/%E6%89%80%E7%BD%97%E9%97%A8%E4%B9%8B%E9%92%A5_(%E6%B8%B8%E6%88%8F),
FC,Family Computer,女武士大冒险 时之钥传说,Valkyrie no Bouken - Toki no Kagi Densetsu,ワルキューレの冒険 時の鍵伝説,1986年8月1日,,,南梦宫,https://zh.wikipedia.org/wiki/%E5%A5%B3%E6%AD%A6%E5%A3%AB%E5%A4%A7%E5%86%92%E9%99%A9_%E6%97%B6%E4%B9%8B%E9%92%A5%E4%BC%A0%E8%AF%B4,
FC,Family Computer,六三四之剑,Musashi no Ken - Tadaima Shugyou Chuu,六三四の剣 ただいま修行中,1986年8月8日,,,太东,https://zh.wikipedia.org/wiki/%E5%85%AD%E4%B8%89%E5%9B%9B%E4%B9%8B%E5%89%91_(%E7%BA%A2%E7%99%BD%E6%9C%BA),
FC,Family Computer,北斗神拳,Hokuto no Ken,北斗の拳,1986年8月10日,,,东映动画,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%96%97%E7%A5%9E%E6%8B%B3_(%E6%B8%B8%E6%88%8F),
FC,Family Computer,天堂鸟,Sky Kid,スカイキッド,1986年8月22日,,,南梦宫,https://zh.wikipedia.org/wiki/%E5%A4%A9%E5%A0%82%E9%B8%9F_(%E6%B8%B8%E6%88%8F),
FC,Family Computer,茶茶丸大冒险,Jajamaru no Dai Bouken,じゃじゃ丸の大冒険,1986年8月22日,,,Jaleco,https://zh.wikipedia.org/wiki/%E8%8C%B6%E8%8C%B6%E4%B8%B8%E5%A4%A7%E5%86%92%E9%99%A9,
FC,Family Computer,机动战士Z 高达：HOT SCRAMBLE,Mobile Suit Z Gundam - Hot Scramble,機動戦士Ζガンダム・ホットスクランブル,1986年8月28日,,,万代,https://zh.wikipedia.org/wiki/%E6%9C%BA%E5%8A%A8%E6%88%98%E5%A3%ABZ_GUNDAM%EF%BC%9AHOT_SCRAMBLE,
FC,Family Computer,ASO战机,ASO - Armored Scrum Object,ASO,1986年9月3日,,,SNK,https://zh.wikipedia.org/wiki/ASO%E6%88%98%E6%9C%BA,https://zh.wikipedia.org/wiki/SNK
FC,Family Computer,超级陷阱,Super Pitfall,スーパーピットフォール,1986年9月5日,,,波丽佳音,https://zh.wikipedia.org/wiki/%E8%B6%85%E7%BA%A7%E9%99%B7%E9%98%B1,https://zh.wikipedia.org/wiki/%E6%B3%A2%E9%BA%97%E4%BD%B3%E9%9F%B3
FC,Family Computer,香蕉,Banana,バナナ,1986年9月8日,,,Victor音乐产业,https://zh.wikipedia.org/wiki/%E9%A6%99%E8%95%89_(1986%E5%B9%B4%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/Victor_Entertainment
FC,Family Computer,高桥名人之冒险岛,Takahashi Meijin no Boukenjima,高橋名人の冒険島,1986年9月12日,,,Hudson Soft,https://zh.wikipedia.org/wiki/%E9%AB%98%E6%A9%8B%E5%90%8D%E4%BA%BA%E4%B9%8B%E5%86%92%E9%9A%AA%E5%B3%B6,
FC,Family Computer,国王骑士,King's Knight,キングスナイト,1986年9月18日,,,史克威尔,https://zh.wikipedia.org/wiki/%E5%9B%BD%E7%8E%8B%E9%AA%91%E5%A3%AB,https://zh.wikipedia.org/wiki/%E5%8F%B2%E5%85%8B%E5%A8%81%E5%B0%94
FC,Family Computer,超级铁板阵 加索布之谜,Super Xevious - Gump no Nazo,スーパーゼビウス ガンプの謎,1986年9月19日,,,南梦宫,https://zh.wikipedia.org/wiki/%E8%B6%85%E7%BA%A7%E9%93%81%E6%9D%BF%E9%98%B5_%E5%8A%A0%E7%B4%A2%E5%B8%83%E4%B9%8B%E8%B0%9C,
FC,Family Computer,魔鬼克星,Ghostbusters,ゴーストバスターズ,1986年9月22日,,,德间书店,https://zh.wikipedia.org/wiki/%E9%AD%94%E9%AC%BC%E5%85%8B%E6%98%9F_(%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/%E5%BE%B7%E9%96%93%E6%9B%B8%E5%BA%97
FC,Family Computer,太空猎人,Space Hunter,スペースハンター,1986年9月25日,,,KEMCO,https://zh.wikipedia.org/wiki/%E5%A4%AA%E7%A9%BA%E7%8C%8E%E4%BA%BA,
FC,Family Computer,战场之狼,Senjou no Ookami,戦場の狼,1986年9月27日,,,卡普空,https://zh.wikipedia.org/wiki/%E6%88%98%E5%9C%BA%E4%B9%8B%E7%8B%BC,
FC,Family Computer,神鹰一号,Terra Cresta,テラクレスタ,1986年9月27日,,,日本物产,https://zh.wikipedia.org/wiki/%E7%A5%9E%E9%B9%B0%E4%B8%80%E5%8F%B7,https://zh.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E7%89%A9%E7%94%A2
FC,Family Computer,金龟跳车,Buggy Popper,バギー・ポッパー,1986年10月8日,,,Data East,https://zh.wikipedia.org/wiki/%E9%87%91%E9%BE%9C%E8%B7%B3%E8%BB%8A,
FC,Family Computer,福星小子,Urusei Yatsura - Lum no Wedding Bell,うる星やつら ラムのウェディングベル,1986年10月23日,,,Jaleco,https://zh.wikipedia.org/wiki/%E6%A1%83%E5%AD%90120%25,
FC,Family Computer,算术四年级,Sansuu 4 Nen - Keisan Game,けいさんゲーム 算数4年,1986年10月30日,,,东京书籍,,
FC,Family Computer,算术五六年级,Sansuu 5 & 6 Nen - Keisan Game,けいさんゲーム 算数5・6年,1986年10月30日,,,东京书籍,,
FC,Family Computer,密西西比杀人事件,Mississippi Satsujin Jiken,ミシシッピー殺人事件,1986年10月31日,,,Jaleco,https://zh.wikipedia.org/wiki/%E5%AF%86%E8%A5%BF%E8%A5%BF%E6%AF%94%E6%9D%80%E4%BA%BA%E4%BA%8B%E4%BB%B6,
FC,Family Computer,超级星际力量 时空历的秘密,Super Star Force,スーパースターフォース 時空暦の秘密,1986年11月11日,,,特库摩,https://zh.wikipedia.org/wiki/%E8%B6%85%E7%BA%A7%E6%98%9F%E9%99%85%E5%8A%9B%E9%87%8F_%E6%97%B6%E7%A9%BA%E5%8E%86%E7%9A%84%E7%A7%98%E5%AF%86,
FC,Family Computer,跳跳板系列01：运动世界,Family Trainer No.1 - Athletic World,ファミリートレーナー アスレチックワールド,1986年11月12日,,,万代,,
FC,Family Computer,迷宫组曲 米龙的大冒险,Meikyuu Kumikyoku,迷宮組曲,1986年11月13日,,,Hudson Soft,https://zh.wikipedia.org/wiki/%E8%BF%B7%E5%AE%AB%E7%BB%84%E6%9B%B2_%E7%B1%B3%E9%BE%99%E7%9A%84%E5%A4%A7%E5%86%92%E9%99%A9,
FC,Family Computer,黑白棋,Othello,オセロ,1986年11月13日,,,河田,https://zh.wikipedia.org/wiki/%E9%BB%91%E7%99%BD%E6%A3%8B_(1986%E5%B9%B4%E9%81%8A%E6%88%B2),https://zh.wikipedia.org/wiki/%E6%B2%B3%E7%94%B0
FC,Family Computer,长靴猫环游世界80天,Nagagutsu wo Haita Neko - Sekai Isshuu 80 Nichi Dai Bouken,長靴をはいた猫 世界一周80日大冒険,1986年11月21日,,,东映动画,https://zh.wikipedia.org/wiki/%E9%95%BF%E9%9D%B4%E7%8C%AB%E7%8E%AF%E6%B8%B8%E4%B8%96%E7%95%8C80%E5%A4%A9,
FC,Family Computer,古代预言/艾吉娜的寓言,Aigiina no Yogen - From The Legend of Balubalouk,アイギーナの予言,1986年11月21日,,,VIC东海,https://zh.wikipedia.org/wiki/%E5%8F%A4%E4%BB%A3%E9%A2%84%E8%A8%80,
FC,Family Computer,元祖西游记 超级猴子大冒险,Ganso Saiyuuki - Super Monkey Dai Bouken,元祖西遊記スーパーモンキー大冒険,1986年11月21日,,,VAP,https://zh.wikipedia.org/wiki/%E5%85%83%E7%A5%96%E8%A5%BF%E6%B8%B8%E8%AE%B0_%E8%B6%85%E7%BA%A7%E7%8C%B4%E5%AD%90%E5%A4%A7%E5%86%92%E9%99%A9,https://zh.wikipedia.org/wiki/VAP
FC,Family Computer,猫捉老鼠2,Mappy-Land,マッピーランド,1986年11月26日,,,南梦宫,https://zh.wikipedia.org/wiki/%E7%8C%AB%E6%8D%89%E8%80%81%E9%BC%A02,
FC,Family Computer,怒,Ikari,怒,1986年11月26日,,,K. Amusement Leasing,https://zh.wikipedia.org/wiki/%E6%80%92_(%E6%B8%B8%E6%88%8F),
FC,Family Computer,七龙珠 神龙之谜,Dragon Ball - Shen Long no Nazo,ドラゴンボール 神龍の謎,1986年11月27日,,,万代,https://zh.wikipedia.org/wiki/%E4%B8%83%E9%BE%99%E7%8F%A0_%E7%A5%9E%E9%BE%99%E4%B9%8B%E8%B0%9C,
FC,Family Computer,勇者之城/精致之城,Castle Excellent,キャッスルエクセレント,1986年11月28日,,,ASCII,https://zh.wikipedia.org/wiki/%E5%8B%87%E8%80%85%E4%B9%8B%E5%9F%8E,https://zh.wikipedia.org/wiki/ASCII_(%E4%BC%81%E6%A5%AD)
FC,Family Computer,变形金刚,Transformers - Convoy no Nazo,トランスフォーマー コンボイの謎,1986年12月5日,,,特佳丽,https://zh.wikipedia.org/wiki/%E8%AE%8A%E5%BD%A2%E9%87%91%E5%89%9B_(%E9%81%8A%E6%88%B2),https://zh.wikipedia.org/wiki/%E7%89%B9%E4%BD%B3%E9%BA%97
FC,Family Computer,虎式直升机,Tiger-Heli,タイガーヘリ,1986年12月5日,,,波丽佳音,https://zh.wikipedia.org/wiki/%E8%99%8E%E5%BC%8F%E7%9B%B4%E5%8D%87%E6%9C%BA_(%E6%B8%B8%E6%88%8F),
FC,Family Computer,超人迪瓦,Daiva - Imperial of Nirsartia,ディーヴァ ナーサティアの玉座,1986年12月5日,,,东芝EMI,https://zh.wikipedia.org/wiki/%E8%B6%85%E4%BA%BA%E8%BF%AA%E7%93%A6,
FC,Family Computer,地底探险,Hottaaman no Chitei Tanken,ホッターマンの地底探検,1986年12月6日,,,ユース,https://zh.wikipedia.org/wiki/%E5%9C%B0%E5%BA%95%E6%8E%A2%E9%99%A9,
FC,Family Computer,职业棒球 家庭竞技场,Pro Yakyuu - Family Stadium,プロ野球ファミリースタジアム,1986年12月10日,,,南梦宫,https://zh.wikipedia.org/wiki/%E8%81%8C%E4%B8%9A%E6%A3%92%E7%90%83_%E5%AE%B6%E5%BA%AD%E7%AB%9E%E6%8A%80%E5%9C%BA,
FC,Family Computer,北野武的挑战状,Takeshi no Chousenjou,たけしの挑戦状,1986年12月10日,,,太东,https://zh.wikipedia.org/wiki/%E5%8C%97%E9%87%8E%E6%AD%A6%E7%9A%84%E6%8C%91%E6%88%98%E7%8A%B6,
FC,Family Computer,福尔摩斯 伯爵令媛诱拐事件,Sherlock Holmes - Hakushaku Reijou Yuukai Jiken,シャーロック・ホームズ 伯爵令嬢誘拐事件,1986年12月11日,,,トーワチキ,https://zh.wikipedia.org/wiki/%E7%A6%8F%E5%B0%94%E6%91%A9%E6%96%AF_%E4%BC%AF%E7%88%B5%E4%BB%A4%E5%AA%9B%E8%AF%B1%E6%8B%90%E4%BA%8B%E4%BB%B6,
FC,Family Computer,哆啦A梦,Doraemon,ドラえもん,1986年12月12日,,,Hudson Soft,https://zh.wikipedia.org/wiki/%E5%93%86%E5%95%A6A%E6%A2%A6_(1986%E5%B9%B4%E6%B8%B8%E6%88%8F),
FC,Family Computer,魔钟,Mashou,魔鐘,1986年12月15日,,,Irem,https://zh.wikipedia.org/wiki/%E9%AD%94%E9%92%9F,
FC,Family Computer,追赶跑跳蹦,Metro-Cross,メトロクロス,1986年12月16日,,,南梦宫,https://zh.wikipedia.org/wiki/%E8%BF%BD%E8%B5%B6%E8%B7%91%E8%B7%B3%E8%B9%A6,
FC,Family Computer,金刚2 愤怒的百万吨拳头,King Kong 2 - Ikari no Megaton Punch,キングコング2 怒りのメガトンパンチ,1986年12月18日,,,科乐美,https://zh.wikipedia.org/wiki/%E9%87%91%E5%88%9A2_%E6%84%A4%E6%80%92%E7%9A%84%E7%99%BE%E4%B8%87%E5%90%A8%E6%8B%B3%E5%A4%B4,
FC,Family Computer,玛多拉之翼,The Wing of Madoola,マドゥーラの翼,1986年12月18日,,,Sun电子,https://zh.wikipedia.org/wiki/%E7%8E%9B%E5%A4%9A%E6%8B%89%E4%B9%8B%E7%BF%BC,
FC,Family Computer,女超人蕾拉,Layla,レイラ,1986年12月20日,,,dB-Soft,https://zh.wikipedia.org/wiki/%E5%A5%B3%E8%B6%85%E4%BA%BA%E8%95%BE%E6%8B%89,
FC,Family Computer,跳跳板系列02：田径竞技场,Family Trainer No. 2 - Running Stadium,ファミリートレーナー ランニングスタジアム,1986年12月23日,,,万代,,
FC,Family Computer,宇宙创世纪,Cosmo Genesis,コスモジェネシス,1986年12月23日,,,ASCII,https://zh.wikipedia.org/wiki/%E5%AE%87%E5%AE%99%E5%88%9B%E4%B8%96%E7%BA%AA,
FC,Family Computer,斗者的挽歌,Tatakai no Banka,闘いの挽歌,1986年12月24日,,,卡普空,https://zh.wikipedia.org/wiki/%E9%AC%A5%E8%80%85%E7%9A%84%E8%BC%93%E6%AD%8C,
FC,Family Computer,圣饥魔II 恶魔的逆袭,Seikima 2 - Akuma no Gyakushuu,聖飢魔II 悪魔の逆襲,1986年12月24日,,,CBS・ソニー,https://zh.wikipedia.org/wiki/%E5%9C%A3%E9%A5%A5%E9%AD%94II_%E6%81%B6%E9%AD%94%E7%9A%84%E9%80%86%E8%A2%AD,
FC,Family Computer,快打砖块,Arkanoid,アルカノイド,1986年12月26日,,,太东,https://zh.wikipedia.org/wiki/%E5%BF%AB%E6%89%93%E7%A3%9A%E5%A1%8A,
FC,Family Computer,时空旅人,Toki no Tabibito,時空の旅人,1986年12月26日,,,KEMCO,https://zh.wikipedia.org/wiki/%E6%97%B6%E7%A9%BA%E6%97%85%E4%BA%BA_(%E6%B8%B8%E6%88%8F),
FC,Family Computer,疯狂攀登者,Crazy Climber,クレイジー・クライマー,1986年12月26日,,,日本物产,https://zh.wikipedia.org/wiki/%E7%96%AF%E7%8B%82%E6%94%80%E7%99%BB%E8%80%85,https://zh.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E7%89%A9%E7%94%A2
FC,Family Computer,火之鸟 凤凰篇 我王的冒险,Hi no Tori - Houou Hen : Gaou no Bouken,火の鳥 鳳凰編 我王の冒険,1987年1月4日,,,科乐美,https://zh.wikipedia.org/wiki/%E7%81%AB%E4%B9%8B%E9%B3%A5_%E9%B3%B3%E5%87%B0%E7%AF%87_%E6%88%91%E7%8E%8B%E7%9A%84%E5%86%92%E9%9A%AA,https://zh.wikipedia.org/wiki/%E7%A7%91%E6%A8%82%E7%BE%8E%E6%95%B8%E4%BD%8D%E5%A8%9B%E6%A8%82
FC,Family Computer,屠龙战记,Dragon Buster,ドラゴンバスター,1987年1月7日,,,南梦宫,https://zh.wikipedia.org/wiki/%E5%B1%A0%E9%BE%99%E6%88%98%E8%AE%B0,https://zh.wikipedia.org/wiki/%E5%8D%97%E6%A2%A6%E5%AE%AB
FC,Family Computer,魔王迷宫,Labyrinth,ラビリンス 魔王の迷宮,1987年1月7日,,,德间书店,https://zh.wikipedia.org/wiki/%E9%AD%94%E7%8E%8B%E8%BF%B7%E5%AE%AB_(1987%E5%B9%B4%E6%B8%B8%E6%88%8F),https://zh.wikipedia.org/wiki/%E5%BE%B7%E9%96%93%E6%9B%B8%E5%BA%97
FC,Family Computer,勇者斗恶龙II 恶灵的众神,Dragon Quest 2,ドラゴンクエストII 悪霊の神々,1987年1月26日,,,艾尼克斯,https://zh.wikipedia.org/wiki/%E5%8B%87%E8%80%85%E6%96%97%E6%81%B6%E9%BE%99II_%E6%81%B6%E7%81%B5%E7%9A%84%E4%BC%97%E7%A5%9E,https://zh.wikipedia.org/wiki/%E8%89%BE%E5%B0%BC%E5%85%8B%E6%96%AF
FC,Family Computer,黑巴斯,The Black Bass,ザ・ブラックバス,1987年2月6日,,,HOT-B,https://zh.wikipedia.org/wiki/%E9%BB%91%E5%B7%B4%E6%96%AF,
FC,Family Computer,新人类,Shin Jinrui - The New Type,新人類,1987年2月10日,,,リコーエレメックス,https://zh.wikipedia.org/wiki/%E6%96%B0%E4%BA%BA%E7%B1%BB_(%E6%B8%B8%E6%88%8F),
FC,Family Computer,飞龙之拳 奥义之书,Hiryuu no Ken - Ougi no Sho,飛龍の拳 奥義の書,1987年2月14日,,,Culture Brain,https://zh.wikipedia.org/wiki/%E9%A3%9E%E9%BE%99%E4%B9%8B%E6%8B%B3_%E5%A5%A5%E4%B9%89%E4%B9%8B%E4%B9%A6,
FC,Family Computer,跳跳板系列03：韵律体操中心,Family Trainer No.3 - Aerobics Studio,ファミリートレーナー エアロビスタジオ,1987年2月26日,,,万代,,https://zh.wikipedia.org/wiki/%E4%B8%87%E4%BB%A3
FC,Family Computer,十王剑之谜,Pocket Zaurus - Juu Ouken no Nazo,ポケットザウルス 十王剣の謎,1987年2月27日,,,万代,https://zh.wikipedia.org/wiki/%E5%8D%81%E7%8E%8B%E5%89%91%E4%B9%8B%E8%B0%9C,
FC,Family Computer,热门音乐,Ikinari Musician,いきなりミュージシャン,1987年3月5日,,,东京书籍,,
FC,Family Computer,米老鼠 不可思议之国的大冒险,Mickey Mouse,ミッキーマウス 不思議の国の大冒険,1987年3月6日,,,Hudson Soft,https://zh.wikipedia.org/wiki/%E7%B1%B3%E8%80%81%E9%BC%A0_%E4%B8%8D%E5%8F%AF%E6%80%9D%E8%AE%AE%E4%B9%8B%E5%9B%BD%E7%9A%84%E5%A4%A7%E5%86%92%E9%99%A9,https://zh.wikipedia.org/wiki/Hudson_Soft
FC,Family Computer,西部法律,Law of the West,ロウ・オブ・ザ・ウエスト,1987年3月6日,,,波丽佳音,https://zh.wikipedia.org/wiki/%E8%A5%BF%E9%83%A8%E6%B3%95%E5%BE%8B,https://zh.wikipedia.org/wiki/%E6%B3%A2%E9%BA%97%E4%BD%B3%E9%9F%B3
FC,Family Computer,邻家女孩,City Adventure Touch - Mystery of Triangle,CITY ADVENTURE タッチ MYSTERY OF TRIANGLE,1987年3月14日,,,东宝,,https://zh.wikipedia.org/wiki/%E4%B8%9C%E5%AE%9D
FC,Family Computer,明星街道/明星之路,Hana no Star Kaidou,花のスター街道,1987年3月17日,,,Victor音乐产业,,https://zh.wikipedia.org/wiki/Victor_Entertainment
FC,Family Computer,七宝奇谋2 弗雷泰利最后的挑战,The Goonies 2 - Fratelli Saigo no Chousen,グーニーズ2 フラッテリー最後の挑戦,1987年3月18日,,,科乐美,https://zh.wikipedia.org/wiki/%E4%B8%83%E5%AE%9D%E5%A5%87%E8%B0%8B2_%E5%BC%97%E9%9B%B7%E6%B3%B0%E5%88%A9%E6%9C%80%E5%90%8E%E7%9A%84%E6%8C%91%E6%88%98,
FC,Family Computer,珍妮,Lost Word of Jenny,ロストワード・オブ・ジェニー 失われたメッセージ,1987年3月25日,,,特佳丽,,https://zh.wikipedia.org/wiki/%E7%89%B9%E4%BD%B3%E9%BA%97
FC,Family Computer,谍对谍：南国指令,Nangoku Shirei!! - Spy Vs Spy,南国指令!!スパイvsスパイ,1987年3月27日,,,KEMCO,,
FC,Family Computer,名侦探秋刀鱼,Sanma no Mei Tantei,さんまの名探偵,1987年4月2日,,,南梦宫,,
FC,Family Computer,魔界岛：七个岛大冒险,Higemaru Makaijima - Nanatsu no Shima Dai Bouken,魔界島 七つの島大冒険,1987年4月14日,,,卡普空,,https://zh.wikipedia.org/wiki/%E5%8D%A1%E6%99%AE%E7%A9%BA
FC,Family Computer,森田将棋,Morita Kazuo no Shougi,森田将棋,1987年4月14日,,,Seta,,
FC,Family Computer,热血硬派,Nekketsu Kouha - Kunio Kun,熱血硬派くにおくん,1987年4月17日,,,Technōs Japan,https://zh.wikipedia.org/wiki/%E7%83%AD%E8%A1%80%E7%A1%AC%E6%B4%BE,https://zh.wikipedia.org/wiki/Techn%C5%8Ds_Japan
FC,Family Computer,北斗神拳2 世纪末救世主传说,Hokuto no Ken 2 - Seikimatsu Kyuuseishu Densetsu,北斗の拳2 世紀末救世主伝説,1987年4月17日,,,东映动画,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%96%97%E7%A5%9E%E6%8B%B32_%E4%B8%96%E7%BA%AA%E6%9C%AB%E6%95%91%E4%B8%96%E4%B8%BB%E4%BC%A0%E8%AF%B4,https://zh.wikipedia.org/wiki/%E4%B8%9C%E6%98%A0%E5%8A%A8%E7%94%BB
FC,Family Computer,未来战士/阿格斯战士,Argos No Senshi,アルゴスの戦士 はちゃめちゃ大進撃,1987年4月17日,,,特库摩,,https://zh.wikipedia.org/wiki/%E7%89%B9%E5%BA%93%E6%91%A9
FC,Family Computer,家庭竞马,Family Jockey,ファミリージョッキー,1987年4月24日,,,南梦宫,,
FC,Family Computer,妖怪俱乐部,Youkai Club,妖怪倶楽部,1987年5月19日,,,Jaleco,,https://zh.wikipedia.org/wiki/Jaleco
FC,Family Computer,保龄球,Dynamite Bowl,ダイナマイトボウル,1987年5月24日,,,东芝EMI,,https://zh.wikipedia.org/wiki/EMI%E9%9F%B3%E6%A8%82_(%E6%97%A5%E6%9C%AC)
FC,Family Computer,跳跳板系列04 慢跑锦标赛,Family Trainer No.4 - Jogging Race,ファミリートレーナー ジョギングレース,1987年5月28日,,,万代,,
FC,Family Computer,高桥名人冒险岛外传,Takahashi Meijin no Bugutte Honey,高橋名人のBUGってハニー,1987年6月5日,,,Hudson Soft,,
FC,Family Computer,雅典娜,Athena,アテナ,1987年6月5日,,,SNK,,https://zh.wikipedia.org/wiki/SNK
FC,Family Computer,海格力斯的荣光 斗人魔境传,Herakles no Eikou - Toujin Makyou Den,闘人魔境伝 ヘラクレスの栄光,1987年6月12日,,,Data East,https://zh.wikipedia.org/wiki/%E6%B5%B7%E6%A0%BC%E5%8A%9B%E6%96%AF%E7%9A%84%E8%8D%A3%E5%85%89_%E6%96%97%E4%BA%BA%E9%AD%94%E5%A2%83%E4%BC%A0,
FC,Family Computer,火爆拳击,Family Boxing,ファミリーボクシング,1987年6月19日,,,南梦宫,,
FC,Family Computer,木偶奇遇记,Woody Poko,うっでいぽこ,1987年6月20日,,,dB-Soft,,
FC,Family Computer,燃烧棒球,Moero!! Pro Yakyuu,燃えろ!!プロ野球,1987年6月26日,,,Jaleco,,
FC,Family Computer,北海道连续杀人事件,Okhotsk ni Kiyu - Hokkaidou Rensa Satsujin,北海道連鎖殺人 オホーツクに消ゆ,1987年6月27日,,,ASCII,,https://zh.wikipedia.org/wiki/ASCII_(%E4%BC%81%E6%A5%AD)
FC,Family Computer,百战大出击,Tokoro San no Mamoru mo Semeru mo,所さんのまもるもせめるも,1987年6月27日,,,Epic-Sony,,https://zh.wikipedia.org/wiki/Epic_Records_Japan
FC,Family Computer,未来神话,Mirai Shinwa Jarvas,未来神話ジャーヴァス,1987年6月30日,,,太东,,https://zh.wikipedia.org/wiki/%E5%A4%AA%E6%9D%B1
